# iter              energy  ci_strings  determinants   pool_size   carryover    wall_sec
     1     -422.4187917789         365        133225        2838         319        10.2
     2     -422.4443241306         337        113569       12384         475        24.8
     3     -422.4672448450         337        113569       12340         584        31.6
     4     -422.4817280938         341        116281       12435         675        38.0
     5     -422.4924901550         325        105625       12360         757        44.8
     6     -422.5004281565         330        108900       12426         826        51.5
     7     -422.5128266878         340        115600       12404         898        60.3
     8     -422.5214300794         337        113569       12387         949        66.1
     9     -422.5303248274         332        110224       12397        1008        71.8
    10     -422.5355490941         336        112896       12425        1063        78.2
    11     -422.5451460860         335        112225       12383        1108        84.7
    12     -422.5479740786         325        105625       12395        1157        93.4
    13     -422.5498876813         328        107584       12381        1200       100.8
    14     -422.5512316276         323        104329       12411        1237       104.7
    15     -422.5574665225         340        115600       12425        1283       112.3
    16     -422.5614052999         326        106276       12400        1319       117.3
    17     -422.5624364628         316         99856       12360        1349       123.2
    18     -422.5654792103         355        126025       12395        1403       133.8
    19     -422.5673199229         336        112896       12371        1447       141.5
    20     -422.5688796807         324        104976       12376        1485       149.6
    21     -422.5746825121         335        112225       12454        1520       156.5
    22     -422.5751198730         358        128164       12413        1552       164.0
    23     -422.5751515974         328        107584       12447        1585       168.4
    24     -422.5760005987         327        106929       12435        1618       177.1
    25     -422.5824921160         338        114244       12303        1647       182.2
    26     -422.5831970081         329        108241       12403        1674       190.8
    27     -422.5851838334         322        103684       12425        1696       195.1
    28     -422.5866207959         331        109561       12342        1731       202.1
    29     -422.5884149687         342        116964       12464        1761       209.9
    30     -422.5938624454         329        108241       12443        1785       216.5
    31     -422.5945520865         356        126736       12374        1814       227.7
    32     -422.5952365276         344        118336       12469        1850       231.5
    33     -422.5956977189         323        104329       12419        1885       240.2
    34     -422.5966592430         332        110224       12353        1918       252.0
    35     -422.6000485886         345        119025       12430        1947       265.2
    36     -422.6001304332         326        106276       12417        1970       268.1
    37     -422.6001694072         348        121104       12428        1990       279.0
    38     -422.6014020055         340        115600       12463        2016       286.6
    39     -422.6022999021         339        114921       12412        2042       291.7
    40     -422.6056103096         331        109561       12418        2061       296.6
    41     -422.6056241009         345        119025       12415        2085       310.0
    42     -422.6059590707         341        116281       12417        2113       315.8
    43     -422.6066416618         330        108900       12429        2126       326.1
    44     -422.6066697454         339        114921       12362        2145       328.9
    45     -422.6070888238         340        115600       12325        2168       337.6
    46     -422.6099053534         330        108900       12437        2184       341.5
    47     -422.6099223625         322        103684       12447        2197       346.8
    48     -422.6102209053         343        117649       12489        2219       353.3
    49     -422.6102452998         336        112896       12421        2244       361.9
    50     -422.6102662809         330        108900       12411        2257       367.7
    51     -422.6103005661         335        112225       12429        2272       368.1
    52     -422.6103234876         319        101761       12386        2293       377.5
    53     -422.6103436375         324        104976       12460        2310       382.8
    54     -422.6115554281         325        105625       12420        2321       387.3
    55     -422.6115680177         334        111556       12391        2337       396.8
    56     -422.6115828866         348        121104       12420        2352       400.2
    57     -422.6136200720         346        119716       12473        2368       411.6
    58     -422.6136267547         343        117649       12355        2392       421.2
    59     -422.6136457873         328        107584       12467        2412       424.4
    60     -422.6136770476         332        110224       12443        2427       439.0
    61     -422.6137044967         331        109561       12447        2447       440.7
    62     -422.6137203370         341        116281       12437        2459       447.1
    63     -422.6137338663         334        111556       12459        2477       458.7
    64     -422.6140347324         326        106276       12421        2496       461.6
    65     -422.6140680419         336        112896       12435        2512       471.3
    66     -422.6141073921         333        110889       12395        2528       477.9
    67     -422.6141177952         323        104329       12373        2544       485.7
    68     -422.6141276023         340        115600       12383        2564       480.5
    69     -422.6141455295         322        103684       12423        2583       479.6
    70     -422.6141550526         338        114244       12436        2597       493.9
    71     -422.6150453865         334        111556       12369        2610       499.0
    72     -422.6150827947         326        106276       12394        2624       505.7
    73     -422.6150965196         335        112225       12476        2645       514.5
    74     -422.6151346561         338        114244       12438        2658       534.8
    75     -422.6151434868         318        101124       12427        2669       538.5
    76     -422.6151652615         330        108900       12472        2682       544.7
    77     -422.6151836077         343        117649       12416        2699       553.0
    78     -422.6152018053         335        112225       12345        2710       567.2
    79     -422.6152080489         335        112225       12408        2724       569.6
    80     -422.6152141509         323        104329       12436        2740       580.2
    81     -422.6152321746         347        120409       12410        2750       584.9
    82     -422.6152408796         317        100489       12410        2756       583.0
    83     -422.6160669403         319        101761       12409        2769       586.1
    84     -422.6160821247         322        103684       12421        2788       588.7
    85     -422.6161091085         334        111556       12447        2800       590.4
    86     -422.6161219098         340        115600       12386        2814       594.2
    87     -422.6163426229         345        119025       12413        2823       597.1
    88     -422.6163530179         328        107584       12367        2835       601.6
    89     -422.6163668051         320        102400       12371        2849       603.7
    90     -422.6163705648         328        107584       12451        2857       609.0
    91     -422.6164695318         350        122500       12401        2879       626.5
    92     -422.6164975112         334        111556       12389        2895       644.3
    93     -422.6165064855         337        113569       12426        2906       655.5
    94     -422.6165169403         320        102400       12427        2914       656.1
    95     -422.6165210432         327        106929       12434        2926       677.3
    96     -422.6165242339         329        108241       12479        2939       693.9
    97     -422.6165764872         327        106929       12428        2954       699.2
    98     -422.6165865125         341        116281       12423        2963       699.3
    99     -422.6165926692         331        109561       12449        2975       688.5
   100     -422.6165970944         333        110889       12383        2992       710.1
   101     -422.6166120607         342        116964       12404        3007       731.0
   102     -422.6166204713         329        108241       12441        3015       736.0
   103     -422.6166259695         325        105625       12461        3025       747.2
   104     -422.6166279791         329        108241       12445        3034       754.8
   105     -422.6166357442         341        116281       12421        3040       762.0
   106     -422.6166396328         352        123904       12455        3056       769.4
   107     -422.6166431990         333        110889       12386        3065       778.1
   108     -422.6166454396         341        116281       12367        3074       783.5
   109     -422.6166676576         336        112896       12479        3083       796.6
   110     -422.6166710776         341        116281       12391        3093       815.1
   111     -422.6166806415         334        111556       12482        3101       812.3
   112     -422.6167069377         336        112896       12408        3111       828.1
   113     -422.6178811409         333        110889       12413        3122       844.4
   114     -422.6178943938         339        114921       12373        3131       840.5
   115     -422.6178980130         328        107584       12370        3141       851.8
   116     -422.6191353057         313         97969       12418        3151       856.0
   117     -422.6191435050         340        115600       12430        3162       864.2
   118     -422.6191567562         321        103041       12405        3167       868.6
   119     -422.6191683767         342        116964       12403        3179       863.8
   120     -422.6191752826         326        106276       12444        3188       865.0
   121     -422.6191780088         328        107584       12456        3196       875.8
   122     -422.6191868936         345        119025       12318        3209       873.4
   123     -422.6192100402         310         96100       12406        3217       865.9
   124     -422.6192518751         338        114244       12441        3222       867.3
   125     -422.6192579039         332        110224       12430        3233       875.3
   126     -422.6192597972         345        119025       12403        3239       883.8
   127     -422.6192693847         351        123201       12375        3247       896.1
