# iter              energy  ci_strings  determinants   pool_size   carryover    wall_sec
     1     -982.1516839121         628        394384       27816         401        25.0
     2     -982.1702328205         569        323761      339623         649       178.1
     3     -982.1863682710         554        306916      339809         840       201.2
     4     -982.2057851189         559        312481      339821        1014       230.0
     5     -982.2113944485         562        315844      339637        1157       253.0
     6     -982.2181087077         585        342225      339819        1317       287.3
     7     -982.2240308952         551        303601      339721        1441       318.1
     8     -982.2267344630         570        324900      340109        1559       347.5
     9     -982.2289268012         570        324900      339846        1685       385.1
    10     -982.2333472973         579        335241      339864        1796       423.6
    11     -982.2367343730         562        315844      340220        1897       460.6
    12     -982.2391583536         567        321489      339854        1998       492.0
    13     -982.2427082643         570        324900      340002        2104       534.1
    14     -982.2444048163         568        322624      339977        2199       572.3
    15     -982.2474657828         605        366025      339861        2303       616.5
    16     -982.2494062858         567        321489      340115        2380       659.8
    17     -982.2510766535         571        326041      339945        2471       706.3
    18     -982.2530190892         574        329476      339999        2550       747.8
    19     -982.2557592144         569        323761      340013        2619       788.9
    20     -982.2596858542         549        301401      340210        2695       822.1
    21     -982.2605171925         595        354025      339976        2793       869.7
    22     -982.2631908719         581        337561      340002        2870       921.3
    23     -982.2648571084         570        324900      339991        2956       976.2
    24     -982.2663707447         591        349281      339824        3039      1026.3
    25     -982.2686838054         588        345744      340254        3126      1078.5
    26     -982.2693213095         585        342225      340202        3195      1134.9
    27     -982.2726582796         593        351649      340053        3272      1180.1
    28     -982.2733969168         592        350464      340162        3344      1237.4
    29     -982.2737250735         579        335241      340009        3405      1283.0
    30     -982.2746630600         565        319225      340193        3472      1323.0
    31     -982.2751635377         557        310249      339915        3546      1372.0
    32     -982.2760944113         578        334084      340132        3609      1434.1
    33     -982.2774419419         578        334084      340098        3695      1479.5
    34     -982.2776692997         581        337561      339929        3765      1544.4
    35     -982.2784126813         551        303601      339992        3821      1597.2
    36     -982.2790326626         584        341056      340046        3890      1688.2
    37     -982.2797594213         575        330625      340236        3947      1790.2
    38     -982.2806565082         600        360000      340256        4003      1859.0
    39     -982.2813955786         573        328329      340160        4079      1905.8
    40     -982.2816655634         570        324900      340373        4132      1965.4
    41     -982.2818896313         590        348100      340195        4196      2025.1
    42     -982.2829102551         573        328329      340232        4254      2085.3
    43     -982.2832443276         555        308025      340223        4300      2144.3
    44     -982.2835315763         573        328329      340040        4353      2183.0
    45     -982.2846293291         572        327184      340269        4401      2240.7
    46     -982.2849114800         580        336400      340378        4458      2309.3
    47     -982.2850752981         550        302500      339951        4509      2346.5
    48     -982.2855974015         558        311364      340181        4570      2406.6
    49     -982.2861785573         575        330625      340063        4632      2476.4
    50     -982.2865700653         611        373321      340280        4688      2539.2
    51     -982.2875191581         582        338724      340273        4755      2618.0
    52     -982.2877860583         579        335241      339816        4820      2691.1
    53     -982.2879056668         580        336400      340062        4880      2770.4
    54     -982.2881883453         583        339889      340178        4939      2832.7
    55     -982.2883726865         566        320356      340196        4992      2906.3
    56     -982.2887995037         571        326041      340090        5038      2961.9
    57     -982.2893171371         554        306916      340186        5093      3043.3
    58     -982.2905728023         587        344569      340053        5140      3120.8
    59     -982.2911124016         567        321489      339972        5186      3167.9
    60     -982.2913838022         563        316969      340261        5225      3248.2
    61     -982.2914555030         569        323761      340237        5270      3301.3
    62     -982.2921443208         574        329476      340023        5320      3351.8
    63     -982.2926319756         555        308025      340528        5369      3416.8
    64     -982.2928594832         582        338724      340129        5414      3506.0
    65     -982.2933340775         581        337561      340299        5463      3571.7
    66     -982.2934231659         584        341056      339870        5513      3637.0
    67     -982.2935822707         557        310249      340224        5559      3762.2
    68     -982.2946503972         585        342225      339942        5608      3884.5
    69     -982.2947950297         550        302500      340201        5655      3950.9
    70     -982.2950838132         582        338724      340229        5692      4027.2
    71     -982.2951904550         547        299209      339943        5733      4114.4
    72     -982.2953062727         582        338724      340342        5787      4189.6
    73     -982.2953698592         575        330625      340153        5845      4287.0
    74     -982.2954121602         572        327184      340106        5882      4368.1
# CRASHED iteration=75 batch=0 dets=327184
# CRASHED iteration=75 batch=0 dets=327184
# CRASHED iteration=75 batch=0 dets=327184
# CRASHED iteration=75 batch=0 dets=288369
