# iter              energy  ci_strings  determinants   pool_size   carryover    wall_sec
     1     -422.4067415747         640        409600        1441         443        23.2
     2     -422.4203327634         486        236196       64400         681        63.6
     3     -422.4298855564         477        227529       64365         857        79.4
     4     -422.4340782239         514        264196       64349        1049       105.5
     5     -422.4404999465         490        240100       64490        1211       120.7
     6     -422.4446568419         498        248004       64411        1342       140.6
     7     -422.4489784333         483        233289       64387        1479       147.6
     8     -422.4563395597         504        254016       64487        1610       172.0
     9     -422.4606772734         485        235225       64407        1711       198.9
    10     -422.4629067737         472        222784       64321        1839       225.1
    11     -422.4708784015         504        254016       64387        1963       261.6
    12     -422.4746124015         494        244036       64361        2067       293.2
    13     -422.4763088946         506        256036       64449        2178       321.7
    14     -422.4781450555         477        227529       64466        2267       351.9
    15     -422.4791668468         465        216225       64292        2344       382.1
    16     -422.4820800428         511        261121       64443        2436       412.4
    17     -422.4850712844         494        244036       64395        2519       442.0
    18     -422.4873113693         481        231361       64373        2601       473.2
    19     -422.4886297851         485        235225       64420        2683       505.1
    20     -422.4901411541         493        243049       64375        2769       542.1
    21     -422.4925139020         540        291600       64400        2852       592.6
    22     -422.4934485843         476        226576       64400        2924       622.1
    23     -422.4954030665         487        237169       64377        2990       680.2
    24     -422.5004375576         470        220900       64263        3056       712.5
    25     -422.5013594754         473        223729       64389        3136       750.5
    26     -422.5058721479         490        240100       64296        3203       785.6
    27     -422.5059911999         483        233289       64364        3279       828.6
    28     -422.5070953819         487        237169       64563        3356       867.2
    29     -422.5088208808         480        230400       64501        3436       918.5
    30     -422.5111844095         468        219024       64304        3490       959.4
    31     -422.5116899287         489        239121       64359        3565      1000.9
    32     -422.5121561955         501        251001       64487        3630      1043.6
    33     -422.5123937409         504        254016       64496        3698      1085.7
    34     -422.5143060900         489        239121       64384        3753      1120.6
    35     -422.5149684040         512        262144       64443        3814      1171.4
    36     -422.5162728127         478        228484       64354        3872      1222.5
    37     -422.5181846089         485        235225       64477        3933      1265.7
    38     -422.5188838669         477        227529       64243        3989      1297.5
    39     -422.5189997849         506        256036       64319        4052      1329.6
    40     -422.5204605913         484        234256       64426        4107      1381.1
    41     -422.5216772342         471        221841       64427        4161      1418.6
    42     -422.5227293226         488        238144       64492        4216      1466.6
    43     -422.5247887300         496        246016       64501        4267      1530.9
    44     -422.5253965321         512        262144       64445        4315      1570.0
    45     -422.5268367503         485        235225       64474        4361      1608.4
    46     -422.5275537254         491        241081       64457        4403      1638.1
    47     -422.5310967885         504        254016       64393        4463      1710.8
    48     -422.5320461968         501        251001       64352        4516      1772.8
    49     -422.5320958912         471        221841       64445        4566      1806.9
    50     -422.5329708092         484        234256       64412        4612      1847.6
    51     -422.5358621634         505        255025       64391        4668      1895.9
    52     -422.5364542519         485        235225       64582        4706      1940.6
    53     -422.5378505304         481        231361       64412        4744      1981.8
    54     -422.5387109285         496        246016       64389        4779      2029.6
    55     -422.5425330419         521        271441       64487        4819      2065.3
    56     -422.5437683752         499        249001       64424        4870      2109.6
    57     -422.5448802480         508        258064       64586        4917      2162.0
    58     -422.5450907601         470        220900       64469        4957      2187.3
    59     -422.5451518241         499        249001       64508        4993      2229.9
    60     -422.5460650388         499        249001       64385        5037      2278.7
    61     -422.5464340254         482        232324       64507        5090      2328.3
    62     -422.5464784788         477        227529       64408        5121      2375.7
    63     -422.5479850817         463        214369       64389        5147      2408.2
    64     -422.5491703081         486        236196       64589        5195      2481.5
    65     -422.5504068432         493        243049       64471        5232      2523.5
    66     -422.5507274706         485        235225       64444        5271      2554.4
    67     -422.5516662551         487        237169       64428        5306      2589.4
    68     -422.5517066908         492        242064       64385        5344      2639.0
    69     -422.5529066357         485        235225       64403        5380      2685.3
