# iter              energy  ci_strings  determinants   pool_size   carryover    wall_sec
     1    -1121.7908506231         189         35721        1201         189         4.5
     2    -1121.7980418532         200         40000        3759         258        13.1
     3    -1121.7995652796         182         33124        3740         292        16.1
     4    -1121.7997055429         182         33124        3772         322        14.9
     5    -1121.7998849690         172         29584        3725         347        14.8
     6    -1121.8000106578         179         32041        3736         371        15.6
     7    -1121.8001095684         182         33124        3756         388        16.1
     8    -1121.8006177942         185         34225        3759         408        17.1
     9    -1121.8006766479         179         32041        3763         419        17.7
    10    -1121.8007855886         177         31329        3741         437        19.3
    11    -1121.8008148448         178         31684        3761         453        18.4
    12    -1121.8008795889         187         34969        3752         470        18.2
    13    -1121.8009235156         186         34596        3744         483        19.7
    14    -1121.8009857082         189         35721        3759         500        22.8
    15    -1121.8010354128         167         27889        3752         509        25.3
    16    -1121.8010967412         187         34969        3769         521        20.7
    17    -1121.8011230750         179         32041        3762         530        23.1
    18    -1121.8011583295         175         30625        3797         542        25.2
    19    -1121.8014020479         176         30976        3765         554        27.3
    20    -1121.8014497205         178         31684        3767         567        23.5
    21    -1121.8015861278         180         32400        3759         577        22.7
    22    -1121.8016725163         180         32400        3758         589        23.3
    23    -1121.8017036270         178         31684        3766         599        23.5
    24    -1121.8017277155         180         32400        3747         605        26.2
    25    -1121.8017464555         176         30976        3765         611        21.2
    26    -1121.8017724718         170         28900        3761         614        20.4
    27    -1121.8017783520         185         34225        3786         624        21.0
    28    -1121.8018079826         188         35344        3737         631        20.9
    29    -1121.8018439721         177         31329        3755         642        21.9
    30    -1121.8018638199         169         28561        3765         650        22.4
    31    -1121.8018733486         169         28561        3788         654        22.3
    32    -1121.8020720836         173         29929        3745         659        22.7
    33    -1121.8020844797         190         36100        3703         666        23.0
    34    -1121.8021181124         188         35344        3755         672        23.4
    35    -1121.8021341888         171         29241        3784         676        23.5
    36    -1121.8021401402         178         31684        3738         680        23.9
    37    -1121.8021512854         179         32041        3760         686        24.3
    38    -1121.8021814729         177         31329        3760         689        24.6
    39    -1121.8021908533         180         32400        3793         693        24.6
    40    -1121.8022144856         184         33856        3762         699        24.7
    41    -1121.8022763323         168         28224        3750         701        25.5
    42    -1121.8022941744         198         39204        3762         705        25.6
    43    -1121.8023154121         185         34225        3769         712        25.7
    44    -1121.8023208333         190         36100        3784         716        26.0
    45    -1121.8023389384         181         32761        3740         720        26.3
    46    -1121.8023512533         174         30276        3734         724        26.7
    47    -1121.8023540544         179         32041        3753         725        26.6
    48    -1121.8023613312         176         30976        3775         730        26.9
    49    -1121.8023723344         173         29929        3750         738        28.1
    50    -1121.8023762242         185         34225        3725         741        27.6
    51    -1121.8023802508         171         29241        3749         745        27.8
    52    -1121.8023831272         180         32400        3761         747        28.1
    53    -1121.8023837714         179         32041        3752         749        28.1
    54    -1121.8023886765         177         31329        3743         751        28.9
    55    -1121.8024024671         181         32761        3812         757        28.7
    56    -1121.8024041747         186         34596        3742         760        28.8
    57    -1121.8024116761         166         27556        3776         763        29.1
    58    -1121.8024139043         182         33124        3775         766        29.2
    59    -1121.8024163691         178         31684        3765         768        29.4
    60    -1121.8024182882         176         30976        3756         772        29.6
    61    -1121.8024390412         186         34596        3802         776        30.0
    62    -1121.8024435276         176         30976        3760         781        30.1
    63    -1121.8024444469         185         34225        3767         783        30.5
    64    -1121.8024461181         192         36864        3763         785        30.4
    65    -1121.8024485446         175         30625        3740         787        30.7
    66    -1121.8024506202         175         30625        3743         789        31.1
    67    -1121.8024508960         180         32400        3750         790        31.0
    68    -1121.8024946931         191         36481        3798         794        31.1
    69    -1121.8025040453         175         30625        3770         797        32.7
    70    -1121.8025179315         193         37249        3738         799        33.0
    71    -1121.8025371385         199         39601        3719         806        33.5
    72    -1121.8025734149         190         36100        3761         810        33.9
    73    -1121.8025838900         168         28224        3791         814        34.3
    74    -1121.8026039283         183         33489        3794         816        34.6
    75    -1121.8026040385         177         31329        3779         818        34.8
    76    -1121.8026052925         180         32400        3769         822        34.9
    77    -1121.8026095235         187         34969        3758         825        35.5
    78    -1121.8026314784         173         29929        3770         828        35.4
    79    -1121.8026315697         188         35344        3743         829        35.5
    80    -1121.8026326560         181         32761        3755         832        35.8
    81    -1121.8026327466         181         32761        3712         833        35.9
    82    -1121.8026328594         164         26896        3766         834        35.9
    83    -1121.8026332477         170         28900        3764         836        36.1
    84    -1121.8026332477         180         32400        3796         836        36.1
