# iter              energy  ci_strings  determinants   pool_size   carryover    wall_sec
     1     -982.1451072871         880        774400       87104         200        37.3
     2     -982.1646535127         687        471969      754643         510       273.5
     3     -982.1740088559         691        477481      754753         760       301.5
     4     -982.1868293121         688        473344      754236         970       329.9
     5     -982.1949582894         689        474721      754386        1190       365.7
     6     -982.2047974108         684        467856      754919        1379       410.6
     7     -982.2105452096         654        427716      754602        1551       450.2
     8     -982.2171427635         700        490000      754232        1724       499.3
     9     -982.2212135826         664        440896      755202        1842       541.2
    10     -982.2239756129         692        478864      755341        2004       588.5
    11     -982.2317231310         685        469225      754968        2144       649.5
    12     -982.2348414543         677        458329      754712        2291       704.5
    13     -982.2363618854         677        458329      755088        2417       761.1
    14     -982.2413024578         693        480249      755031        2540       833.7
    15     -982.2423681371         675        455625      754889        2662       884.8
    16     -982.2448252449         708        501264      754467        2789       952.6
    17     -982.2465129003         687        471969      754950        2911      1016.1
    18     -982.2486499779         659        434281      755076        3028      1088.3
    19     -982.2499226152         695        483025      755036        3142      1160.1
    20     -982.2523489837         658        432964      754662        3244      1218.8
    21     -982.2561703868         681        463761      754837        3352      1305.8
    22     -982.2583435533         681        463761      754998        3464      1401.6
    23     -982.2603065479         697        485809      754829        3573      1485.7
    24     -982.2635873778         682        465124      755140        3665      1584.3
    25     -982.2659606960         688        473344      754955        3754      1660.5
    26     -982.2677433761         671        450241      755077        3839      1723.0
    27     -982.2691511691         658        432964      754746        3921      1800.1
    28     -982.2695328490         663        439569      754928        4011      1862.8
    29     -982.2703974625         657        431649      755093        4088      1961.6
    30     -982.2719040234         699        488601      755256        4175      2025.3
    31     -982.2728857290         690        476100      755051        4265      2103.7
    32     -982.2738102844         658        432964      755224        4359      2192.5
    33     -982.2754807170         669        447561      755167        4448      2278.6
    34     -982.2761331944         661        436921      755071        4542      2367.7
    35     -982.2773321979         672        451584      755023        4637      2485.8
    36     -982.2775168595         675        455625      754854        4727      2569.8
    37     -982.2786626364         668        446224      755035        4814      2692.2
    38     -982.2789431671         692        478864      754965        4910      2821.1
    39     -982.2806192707         664        440896      755385        5001      2954.7
    40     -982.2823038086         693        480249      755239        5086      3039.0
    41     -982.2829871681         709        502681      755022        5159      3189.4
    42     -982.2834012279         668        446224      755136        5235      3264.3
    43     -982.2834884086         678        459684      755020        5311      3362.9
    44     -982.2840309524         674        454276      754931        5385      3477.9
    45     -982.2847657780         689        474721      754971        5458      3568.9
    46     -982.2854529527         686        470596      755105        5552      3694.9
    47     -982.2878738167         695        483025      754590        5621      3812.4
    48     -982.2881001753         689        474721      754821        5686      3933.9
    49     -982.2888329001         672        451584      755358        5766      4029.6
    50     -982.2891084672         694        481636      755054        5833      4139.4
# CRASHED iteration=51 batch=0 dets=444889
# CRASHED iteration=51 batch=0 dets=444889
# CRASHED iteration=51 batch=0 dets=429025
