# iter              energy  ci_strings  determinants   pool_size   carryover    wall_sec
     1    -1121.7844499549         180         32400        1222         180         4.3
     2    -1121.7924273081         179         32041        4256         236        13.8
     3    -1121.7954035392         177         31329        4218         272        14.2
     4    -1121.7964732738         184         33856        4200         303        15.9
     5    -1121.7967459149         175         30625        4242         329        19.5
     6    -1121.7998676605         175         30625        4243         350        16.7
     7    -1121.7999643851         185         34225        4190         376        18.3
     8    -1121.8000694323         177         31329        4208         394        22.8
     9    -1121.8004887993         174         30276        4206         417        22.4
    10    -1121.8005703857         176         30976        4263         433        19.7
    11    -1121.8006634416         168         28224        4221         444        20.7
    12    -1121.8007324143         180         32400        4228         461        22.8
    13    -1121.8009437550         181         32761        4235         478        21.6
    14    -1121.8010337506         179         32041        4217         500        21.8
    15    -1121.8010971094         170         28900        4247         509        23.9
    16    -1121.8011225946         168         28224        4237         517        22.6
    17    -1121.8011750535         175         30625        4193         530        22.9
    18    -1121.8012070623         182         33124        4203         543        22.6
    19    -1121.8012388514         174         30276        4210         556        25.7
    20    -1121.8012755814         188         35344        4241         571        25.4
    21    -1121.8013143488         184         33856        4230         583        24.9
    22    -1121.8013371831         166         27556        4226         589        27.2
    23    -1121.8014312482         180         32400        4263         593        28.9
    24    -1121.8014705671         176         30976        4214         603        21.2
    25    -1121.8014959147         176         30976        4216         605        21.6
    26    -1121.8015221203         174         30276        4206         615        22.0
    27    -1121.8015293569         183         33489        4225         622        22.1
    28    -1121.8015424581         176         30976        4170         631        22.6
    29    -1121.8015571927         168         28224        4200         638        23.0
    30    -1121.8015697140         173         29929        4196         642        23.6
    31    -1121.8016919815         175         30625        4231         650        23.6
    32    -1121.8017219569         175         30625        4213         654        24.0
    33    -1121.8017427897         182         33124        4227         661        24.0
    34    -1121.8019348683         181         32761        4206         665        24.5
    35    -1121.8019465405         178         31684        4220         667        25.0
    36    -1121.8019887974         199         39601        4249         676        25.0
    37    -1121.8019922429         172         29584        4252         680        25.3
    38    -1121.8020160750         172         29584        4181         684        25.8
    39    -1121.8020190325         170         28900        4224         687        26.0
    40    -1121.8020382852         171         29241        4228         689        26.0
    41    -1121.8020431257         169         28561        4243         697        26.2
    42    -1121.8020566837         180         32400        4201         701        27.2
    43    -1121.8020707327         180         32400        4214         707        28.3
    44    -1121.8020715513         182         33124        4203         710        28.3
    45    -1121.8020891215         180         32400        4216         714        28.6
    46    -1121.8021003032         174         30276        4240         722        29.0
    47    -1121.8021320829         188         35344        4228         727        29.6
    48    -1121.8021618361         175         30625        4220         730        29.6
    49    -1121.8021680031         171         29241        4236         731        29.7
    50    -1121.8021720684         183         33489        4224         735        29.9
    51    -1121.8021752992         173         29929        4196         737        30.3
    52    -1121.8021772492         180         32400        4246         739        30.5
    53    -1121.8023768686         174         30276        4236         744        30.3
    54    -1121.8023804888         174         30276        4184         746        30.9
    55    -1121.8023832443         175         30625        4238         749        30.8
    56    -1121.8023957800         184         33856        4249         753        31.4
    57    -1121.8024037021         176         30976        4199         757        31.6
    58    -1121.8024795534         184         33856        4242         761        31.6
    59    -1121.8024802647         173         29929        4217         763        31.9
    60    -1121.8024857658         170         28900        4191         768        32.3
    61    -1121.8024864336         189         35721        4231         770        32.4
    62    -1121.8024905669         177         31329        4245         772        32.5
    63    -1121.8024910696         179         32041        4227         775        32.9
    64    -1121.8024981202         180         32400        4224         781        33.1
    65    -1121.8024988018         187         34969        4218         783        33.6
    66    -1121.8025186637         174         30276        4229         785        34.7
    67    -1121.8025201929         177         31329        4218         786        33.9
    68    -1121.8025259467         171         29241        4235         789        34.0
    69    -1121.8025259406         168         28224        4223         789        33.9
