# iter              energy  ci_strings  determinants   pool_size   carryover    wall_sec
     1     -422.4198451377         393        154449       34602         332        10.1
     2     -422.4565901402         393        154449      217768         510       163.2
     3     -422.4782090897         397        157609      217909         644       173.4
     4     -422.5001005408         404        163216      217857         763       183.8
     5     -422.5162675252         386        148996      218120         866       193.2
     6     -422.5258165651         384        147456      218376         956       202.3
     7     -422.5401730801         399        159201      218267        1047       213.9
     8     -422.5471881759         393        154449      218214        1125       227.5
     9     -422.5574315157         378        142884      218219        1197       238.9
    10     -422.5645267948         405        164025      218336        1271       253.0
    11     -422.5704299122         392        153664      218478        1339       262.8
    12     -422.5745885976         382        145924      218607        1401       274.5
    13     -422.5768764198         391        152881      218401        1466       290.3
    14     -422.5802273289         426        181476      218191        1539       304.0
    15     -422.5830449135         369        136161      218450        1609       317.1
    16     -422.5912096301         365        133225      218554        1666       333.3
    17     -422.5933103244         395        156025      218668        1720       345.3
    18     -422.5948168606         409        167281      218380        1769       361.1
    19     -422.5972522165         399        159201      218738        1821       375.7
    20     -422.5973191465         403        162409      218612        1875       393.0
    21     -422.6019250683         393        154449      218694        1922       404.8
    22     -422.6050651725         377        142129      218777        1975       414.6
    23     -422.6051846233         406        164836      218408        2021       434.5
    24     -422.6079822329         400        160000      218835        2072       451.2
    25     -422.6080610908         392        153664      218651        2121       465.5
    26     -422.6093141095         406        164836      218391        2170       479.9
    27     -422.6093486345         397        157609      218315        2214       493.9
    28     -422.6094056750         399        159201      218435        2260       512.4
    29     -422.6124973296         405        164025      218632        2305       531.8
    30     -422.6146919546         391        152881      218178        2354       548.6
    31     -422.6147523396         411        168921      218499        2398       568.0
    32     -422.6170319951         398        158404      218516        2437       578.8
    33     -422.6171306065         402        161604      218644        2482       596.5
    34     -422.6171750821         386        148996      218538        2525       612.6
    35     -422.6174397475         399        159201      218839        2560       631.8
    36     -422.6175286281         401        160801      218354        2618       643.9
    37     -422.6175619056         397        157609      219022        2649       664.6
    38     -422.6176155998         408        166464      218558        2677       696.2
    39     -422.6179581651         408        166464      218477        2719       722.6
    40     -422.6191695789         401        160801      218561        2763       745.2
    41     -422.6198246486         394        155236      218699        2806       768.8
    42     -422.6205078708         407        165649      218769        2840       770.1
    43     -422.6205706602         401        160801      218602        2881       813.4
    44     -422.6206199136         404        163216      218634        2915       824.6
    45     -422.6206552063         384        147456      218654        2949       839.3
    46     -422.6206885586         381        145161      218530        2995       863.8
    47     -422.6207395627         402        161604      218817        3020       891.9
    48     -422.6207916924         411        168921      218666        3056       902.8
    49     -422.6208618997         381        145161      218686        3085       918.4
    50     -422.6208891819         404        163216      218626        3123       935.1
    51     -422.6209140319         414        171396      218548        3161       956.5
    52     -422.6209883329         398        158404      218754        3206       983.7
    53     -422.6210375013         400        160000      218666        3232      1004.6
    54     -422.6210813975         397        157609      218321        3268      1049.0
    55     -422.6211216058         389        151321      218666        3295      1069.8
    56     -422.6211756221         395        156025      218536        3338      1065.1
    57     -422.6211919867         390        152100      218539        3362      1107.6
    58     -422.6212543793         411        168921      218688        3394      1130.2
    59     -422.6212737258         405        164025      218474        3422      1153.1
    60     -422.6212944870         380        144400      218786        3452      1162.6
    61     -422.6213367112         403        162409      218504        3478      1182.2
    62     -422.6213721433         401        160801      218781        3506      1196.2
    63     -422.6220967807         396        156816      218522        3538      1220.8
    64     -422.6221206864         406        164836      218509        3559      1240.4
    65     -422.6221985637         420        176400      218641        3591      1255.7
    66     -422.6222585323         409        167281      218431        3621      1277.1
    67     -422.6222815368         400        160000      218831        3652      1298.4
    68     -422.6223082485         396        156816      218628        3675      1326.5
    69     -422.6223262768         394        155236      218695        3700      1340.2
    70     -422.6223546659         406        164836      218628        3734      1353.7
    71     -422.6223897141         384        147456      218708        3759      1373.2
    72     -422.6225341002         400        160000      218664        3783      1402.5
    73     -422.6225910452         415        172225      218545        3816      1423.6
    74     -422.6226159225         379        143641      218649        3839      1441.7
    75     -422.6226473556         394        155236      218612        3862      1460.5
    76     -422.6226716463         384        147456      218774        3888      1474.7
    77     -422.6227021733         400        160000      218609        3925      1503.8
    78     -422.6227208480         402        161604      218567        3944      1523.0
    79     -422.6227455193         396        156816      218584        3975      1551.8
    80     -422.6227731115         395        156025      218569        3999      1573.6
    81     -422.6228004032         396        156816      218620        4024      1583.8
    82     -422.6228253097         403        162409      218257        4046      1607.6
    83     -422.6228512756         379        143641      218655        4071      1634.6
    84     -422.6228780631         416        173056      218548        4096      1648.9
    85     -422.6229019139         383        146689      218481        4120      1675.0
    86     -422.6229207767         407        165649      218505        4143      1685.7
    87     -422.6229457576         401        160801      218665        4168      1707.5
    88     -422.6229616171         406        164836      218587        4196      1713.3
    89     -422.6229700182         396        156816      218790        4210      1749.6
    90     -422.6229950584         398        158404      218686        4235      1759.4
