# iter              energy  ci_strings  determinants   pool_size   carryover    wall_sec
     1     -422.4056294273         743        552049       67306         185        19.8
     2     -422.4402306776         443        196249      123093         385        82.8
     3     -422.4684512334         451        203401      123017         519        92.4
     4     -422.4950713860         426        181476      123244         646       100.5
     5     -422.5103154658         443        196249      123232         765       111.0
     6     -422.5316270437         448        200704      123293         849       122.7
     7     -422.5413037060         427        182329      123240         915       131.0
     8     -422.5493619112         423        178929      123316         991       137.3
     9     -422.5564259051         429        184041      123391        1046       147.9
    10     -422.5614713886         443        196249      123379        1110       155.0
    11     -422.5698212123         422        178084      123275        1179       161.3
    12     -422.5737299565         436        190096      123457        1232       173.0
    13     -422.5752768437         451        203401      123338        1294       184.5
    14     -422.5788902344         458        209764      123308        1360       195.2
    15     -422.5822028572         441        194481      123337        1415       210.6
    16     -422.5879144875         436        190096      123247        1467       220.0
    17     -422.5911493934         436        190096      123397        1505       231.8
    18     -422.5961411607         451        203401      123471        1558       239.6
    19     -422.5969489415         423        178929      123601        1604       252.1
    20     -422.6021495525         447        199809      123380        1660       261.0
    21     -422.6047150910         459        210681      123267        1707       275.5
    22     -422.6047767946         439        192721      123555        1745       282.1
    23     -422.6060492546         443        196249      123508        1781       294.9
    24     -422.6066962984         444        197136      123476        1825       302.1
    25     -422.6085134518         464        215296      123481        1861       318.9
    26     -422.6103508217         427        182329      123615        1899       327.2
    27     -422.6115653940         431        185761      123456        1952       339.5
    28     -422.6116130563         423        178929      123687        1993       350.4
    29     -422.6116703394         462        213444      123631        2031       370.2
    30     -422.6117257535         440        193600      123399        2062       382.4
    31     -422.6145645116         439        192721      123514        2104       388.5
    32     -422.6162779128         438        191844      123634        2138       406.1
    33     -422.6165297542         440        193600      123431        2181       416.9
    34     -422.6171739686         451        203401      123409        2213       433.5
    35     -422.6173490759         420        176400      123280        2252       441.3
    36     -422.6174318379         434        188356      123560        2297       460.3
    37     -422.6174603069         429        184041      123644        2323       472.7
    38     -422.6175517659         435        189225      123386        2356       482.2
    39     -422.6175727945         424        179776      123388        2384       492.9
    40     -422.6176012439         425        180625      123422        2414       506.1
    41     -422.6197865903         460        211600      123577        2442       516.1
    42     -422.6198201333         430        184900      123647        2469       526.6
    43     -422.6199345712         439        192721      123529        2499       536.4
    44     -422.6199746520         457        208849      123499        2528       554.3
    45     -422.6200413132         420        176400      123567        2563       563.5
    46     -422.6200791801         451        203401      123413        2597       574.4
    47     -422.6201052813         410        168100      123428        2630       587.3
    48     -422.6204557759         413        170569      123465        2660       600.6
    49     -422.6204896456         447        199809      123438        2691       621.8
    50     -422.6205467163         441        194481      123438        2725       634.4
    51     -422.6206029574         449        201601      123565        2757       651.9
    52     -422.6206374153         423        178929      123403        2779       660.7
    53     -422.6207354764         460        211600      123462        2805       672.8
    54     -422.6207743154         447        199809      123661        2833       688.3
    55     -422.6208492467         429        184041      123544        2864       694.0
    56     -422.6208898972         442        195364      123406        2892       711.1
    57     -422.6209257327         448        200704      123490        2916       728.9
    58     -422.6209529877         435        189225      123478        2941       734.7
    59     -422.6210173120         443        196249      123349        2963       754.0
